2020-11-07T094103
7431,00000063
7477,00000220
7446,00000008
7575,000003FF
7443,00000043
2020-11-07T094352
7433,00000060
7432,00000062
7431,00000063
7477,00000220
7446,00000008
7575,000003FF
7443,00000043
2020-11-07T094355
7433,00000060
7432,00000062
7431,00000060
7477,00000220
7446,00000008
7575,000003FF
7443,00000043
2020-11-07T094358
7433,00000060
7432,00000062
7431,00000060
7477,00000220
7446,00000008
7575,000003FF
7443,00000043
2020-11-07T094401
7433,00000060
7432,00000062
7431,00000060
7477,00000220
7446,00000008
7575,000003FF
7443,00000043
2020-11-07T094403
7433,00000060
7432,00000061
7431,00000060
7477,00000220
7446,00000008
7575,000003FF
7443,00000043
2020-11-07T094406
7433,00000060
7432,00000060
7431,00000060
7477,00000220
7446,00000008
7575,000003FF
7443,00000043
2020-11-07T094409
7433,00000060
7432,00000060
7431,00000060
7477,00000220
7446,00000008
7575,000003FF
7443,00000043
2020-11-07T094412
7433,00000060
7432,00000060
7431,00000060
7477,00000220
7446,00000008
7575,000003FF
7443,00000043
2020-11-07T094414
7433,00000060
7432,00000060
7431,00000060
7477,00000220
7446,00000008
7575,000003FF
7443,00000044
2020-11-07T094417
7433,00000060
7432,00000060
7431,00000060
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094420
7433,00000060
7432,00000060
7431,00000060
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094423
7433,00000060
7432,00000060
7431,0000005F
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094425
7433,00000060
7432,00000060
7431,0000005E
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094428
7433,00000060
7432,00000060
7431,0000005E
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094432
7433,-4
7432,00000060
7431,0000005E
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094434
7433,00000060
7432,00000060
7431,0000005E
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094437
7433,00000060
7432,00000060
7431,0000005E
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094440
7433,00000060
7432,00000060
7431,0000005E
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094443
7433,00000060
7432,00000060
7431,0000005E
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094445
7433,00000060
7432,00000060
7431,0000005D
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094448
7433,00000060
7432,00000060
7431,0000005C
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094451
7433,00000060
7432,00000060
7431,00000060
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094453
7433,0000005F
7432,00000060
7431,00000069
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094456
7433,0000005E
7432,00000060
7431,00000071
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094459
7433,0000005E
7432,00000060
7431,00000079
7477,00000220
7446,00000008
7575,000003FF
7443,00000045
2020-11-07T094502
7433,0000005E
7432,00000063
7431,00000089
7477,00000220
7446,00000008
7575,000003FF
7443,00000046
2020-11-07T094504
7433,0000005E
7432,00000066
7431,00000090
7477,00000200
7446,00000008
7575,000003FF
7443,00000047
2020-11-07T094507
7433,0000005E
7432,0000006A
7431,0000009E
7477,00000200
7446,00000008
7575,000003FF
7443,00000048
2020-11-07T094510
7433,00000060
7432,00000071
7431,000000AB
7477,000001E0
7446,00000008
7575,000003FF
7443,00000049
2020-11-07T094512
7433,00000060
7432,00000078
7431,000000AF
7477,000001E0
7446,00000008
7575,000003FF
7443,0000004B
2020-11-07T094515
7433,00000063
7432,00000080
7431,000000BB
7477,000001E0
7446,00000008
7575,000003FF
7443,0000004B
2020-11-07T094518
7433,00000066
7432,0000008A
7431,000000C6
7477,000001E0
7446,00000008
7575,000003FF
7443,0000004B
2020-11-07T094521
7433,0000006A
7432,00000093
7431,000000C8
7477,000001C0
7446,00000008
7575,000003FF
7443,0000004D
2020-11-07T094523
7433,0000006E
7432,0000009C
7431,000000D0
7477,000001C0
7446,00000008
7575,000003FF
7443,0000004D
2020-11-07T094526
7433,00000073
7432,000000A6
7431,000000D8
7477,000001C0
7446,00000008
7575,000003FF
7443,0000004F
2020-11-07T094529
7433,00000079
7432,000000B0
7431,000000E0
7477,000001C0
7446,00000008
7575,000003FF
7443,0000004F
2020-11-07T094531
7433,0000007F
7432,000000BA
7431,000000E3
7477,000001C0
7446,00000008
7575,000003FF
7443,0000004F
2020-11-07T094534
7433,00000083
7432,000000C1
7431,000000E6
7477,000001C0
7446,00000008
7575,000003FF
7443,00000051
2020-11-07T094537
7433,0000008A
7432,000000C9
7431,000000E3
7477,000001C0
7446,00000008
7575,000003FF
7443,00000051
2020-11-07T094540
7433,0000008D
7432,000000CE
7431,000000DC
7477,000001C0
7446,00000008
7575,000003FF
7443,00000051
2020-11-07T094542
7433,00000090
7432,000000D3
7431,000000D4
7477,000001C0
7446,00000008
7575,000003FF
7443,00000051
2020-11-07T094545
7433,00000093
7432,000000D7
7431,000000CE
7477,000001C0
7446,00000008
7575,000003FF
7443,00000051
2020-11-07T094548
7433,00000097
7432,000000DA
7431,000000C8
7477,000001C0
7446,00000009
7575,000003FF
7443,0000004F
2020-11-07T094550
7433,0000009C
7432,000000DC
7431,000000C2
7477,000001A0
7446,00000009
7575,000003FF
7443,0000004F
2020-11-07T094605
7433,0000009F
7432,-2
7431,-2
7477,000000DE
7446,-2
7575,000000BA
7443,000001C0
2020-11-07T094612
7433,000000B4
7432,000000D5
7431,-2
7477,000000AD
7446,000001C0
7575,00000009
7443,000003FF
2020-11-07T094615
7433,000000B9
7432,000000CE
7431,000000BF
7477,000001C0
7446,00000009
7575,000003FF
7443,0000004F
2020-11-07T094617
7433,000000BC
7432,000000CC
7431,000000C8
7477,000001C0
7446,00000009
7575,000003FF
7443,00000051
2020-11-07T094620
7433,000000BF
7432,000000CA
7431,000000D5
7477,000001C0
7446,00000009
7575,000003FF
7443,00000053
2020-11-07T094623
7433,000000C1
7432,000000C8
7431,000000D6
7477,000001C0
7446,00000009
7575,000003FF
7443,00000057
2020-11-07T094626
7433,000000C2
7432,000000C8
7431,000000CE
7477,000001C0
7446,00000009
7575,000003FF
7443,00000058
2020-11-07T094629
7433,000000C2
7432,000000C8
7431,000000C9
7477,000001C0
7446,00000009
7575,000003FF
7443,00000058
2020-11-07T094631
7433,000000C2
7432,000000CA
7431,000000CA
7477,000001C0
7446,00000009
7575,000003FF
7443,0000005A
2020-11-07T094634
7433,000000C2
7432,000000CA
7431,000000D4
7477,000001C0
7446,00000009
7575,000003FF
7443,0000005A
2020-11-07T094637
7433,000000C2
7432,000000CD
7431,000000D7
7477,000001C0
7446,00000009
7575,000003FF
7443,0000005C
2020-11-07T094640
7433,000000C0
7432,000000CD
7431,000000D8
7477,000001C0
7446,00000009
7575,000003FF
7443,0000005C
2020-11-07T094642
7433,000000C0
7432,000000CF
7431,000000D3
7477,000001E0
7446,00000009
7575,000003FF
7443,0000005E
2020-11-07T094645
7433,000000C0
7432,000000D1
7431,000000D5
7477,000001E0
7446,00000009
7575,000003FF
7443,0000005E
2020-11-07T094648
7433,000000C0
7432,000000D2
7431,000000DF
7477,000001E0
7446,00000009
7575,000003FF
7443,00000061
2020-11-07T094651
7433,000000C0
7432,000000D4
7431,000000E5
7477,000001E0
7446,00000009
7575,000003FF
7443,00000064
2020-11-07T094653
7433,000000C0
7432,000000D7
7431,000000E6
7477,000001E0
7446,00000009
7575,000003FF
7443,00000068
2020-11-07T094656
7433,000000C2
7432,000000DB
7431,000000EC
7477,000001C0
7446,00000009
7575,000003FF
7443,0000006B
2020-11-07T094659
7433,000000C2
7432,000000DE
7431,000000ED
7477,000001E0
7446,00000009
7575,000003FF
7443,0000006E
2020-11-07T094702
7433,000000C3
7432,000000E1
7431,000000F5
7477,000001E0
7446,00000009
7575,000003FF
7443,00000071
2020-11-07T094704
7433,000000C6
7432,000000E5
7431,000000F9
7477,000001E0
7446,00000009
7575,000003FF
7443,00000075
2020-11-07T094707
7433,000000C7
7432,000000E8
7431,000000F4
7477,000001E0
7446,00000009
7575,000003FF
7443,00000079
2020-11-07T094710
7433,000000C7
7432,000000EC
7431,000000EE
7477,000001E0
7446,00000009
7575,000003FF
7443,0000007C
2020-11-07T094713
7433,000000C7
7432,000000EC
7431,000000EA
7477,000001E0
7446,00000009
7575,000003FF
7443,0000007D
2020-11-07T094715
7433,000000C7
7432,000000EF
7431,000000E7
7477,000001E0
7446,00000009
7575,000003FF
7443,0000007E
2020-11-07T094718
7433,000000CA
7432,000000F1
7431,000000E7
7477,000001E0
7446,00000009
7575,000003FF
7443,0000007E
2020-11-07T094721
7433,000000CA
7432,000000F2
7431,000000E9
7477,000001E0
7446,00000009
7575,000003FF
7443,00000080
2020-11-07T094729
7433,-4
7432,-2
7431,000000CD
7477,000000F4
7446,000000EC
7575,000001E0
7443,00000009
2020-11-07T094732
7433,000000D0
7432,000000F4
7431,000000EE
7477,000001E0
7446,00000009
7575,000003FF
7443,00000087
2020-11-07T094734
7433,000000D2
7432,000000F3
7431,000000EF
7477,000001E0
7446,00000009
7575,000003FF
7443,00000089
2020-11-07T094737
7433,000000D2
7432,000000F2
7431,000000EF
7477,00000200
7446,00000009
7575,000003FF
7443,0000008B
2020-11-07T094744
7433,000000D4
7432,-2
7431,000000F2
7477,000000F4
7446,00000200
7575,00000009
7443,0000008F
2020-11-07T094747
7433,000000D8
7432,000000F2
7431,000000FA
7477,00000200
7446,00000009
7575,000003FF
7443,0000008F
2020-11-07T094750
7433,000000DC
7432,000000F2
7431,00000100
7477,000001E0
7446,00000009
7575,000003FF
7443,00000093
2020-11-07T094752
7433,000000DE
7432,000000F4
7431,00000105
7477,000001E0
7446,00000009
7575,000003FF
7443,00000095
2020-11-07T094755
7433,000000E0
7432,000000F7
7431,00000108
7477,000001E0
7446,00000009
7575,000003FF
7443,00000098
2020-11-07T094758
7433,000000E2
7432,000000FA
7431,00000109
7477,000001E0
7446,00000009
7575,000003FF
7443,0000009A
2020-11-07T094801
7433,000000E2
7432,000000FC
7431,00000108
7477,00000200
7446,00000009
7575,000003FF
7443,0000009B
2020-11-07T094803
7433,000000E2
7432,000000FF
7431,00000102
7477,00000200
7446,00000009
7575,000003FF
7443,0000009D
2020-11-07T094806
7433,000000E4
7432,000000FF
7431,000000FD
7477,00000200
7446,00000009
7575,000003FF
7443,0000009D
2020-11-07T094809
7433,000000E4
7432,00000101
7431,000000FA
7477,00000200
7446,00000009
7575,000003FF
7443,0000009D
2020-11-07T094817
7433,-4
7432,-2
7431,000000E5
7477,00000101
7446,000000EF
7575,00000200
7443,000003FF
2020-11-07T094819
7433,000000E7
7432,00000106
7431,000000E8
7477,00000200
7446,00000009
7575,000003FF
7443,0000009D
2020-11-07T094846
7433,-2
7432,-2
7431,-2
7477,-2
7446,-2
7575,-2
7443,000000E5
2020-11-07T094849
7433,000000EF
7432,000000F4
7431,00000101
7477,00000200
7446,00000009
7575,000003FF
7443,000000AD
2020-11-07T094852
7433,000000EF
7432,000000F6
7431,00000107
7477,00000220
7446,00000009
7575,000003FF
7443,000000B0
2020-11-07T094855
7433,000000EF
7432,000000F8
7431,0000010D
7477,00000220
7446,00000009
7575,000003FF
7443,000000B2
2020-11-07T094857
7433,000000EC
7432,000000FC
7431,00000111
7477,00000220
7446,00000009
7575,000003FF
7443,000000B5
2020-11-07T094900
7433,000000EC
7432,00000101
7431,00000110
7477,00000220
7446,00000009
7575,000003FF
7443,000000B8
2020-11-07T094903
7433,000000EC
7432,00000104
7431,0000010F
7477,00000200
7446,00000009
7575,000003FF
7443,000000B8
2020-11-07T094906
7433,000000EC
7432,00000107
7431,0000010A
7477,00000200
7446,00000009
7575,000003FF
7443,000000B8
2020-11-07T094908
7433,000000EC
7432,00000109
7431,00000104
7477,00000220
7446,00000009
7575,000003FF
7443,000000B9
2020-11-07T094911
7433,000000EC
7432,0000010C
7431,000000FC
7477,00000220
7446,00000009
7575,000003FF
7443,000000BA
2020-11-07T094914
7433,000000EC
7432,0000010C
7431,000000F3
7477,00000220
7446,00000009
7575,000003FF
7443,000000BA
2020-11-07T094917
7433,000000EC
7432,0000010E
7431,000000F6
7477,00000200
7446,00000009
7575,000003FF
7443,000000BA
2020-11-07T094920
7433,000000EE
7432,0000010F
7431,000000FA
7477,00000200
7446,00000009
7575,000003FF
7443,000000BD
2020-11-07T094922
7433,000000F0
7432,0000010F
7431,00000101
7477,00000200
7446,00000009
7575,000003FF
7443,000000BD
2020-11-07T094925
7433,000000F2
7432,0000010D
7431,00000108
7477,00000200
7446,00000009
7575,000003FF
7443,000000C0
2020-11-07T094928
7433,000000F6
7432,0000010C
7431,0000010E
7477,00000200
7446,00000009
7575,000003FF
7443,000000C2
2020-11-07T094931
7433,000000F7
7432,0000010C
7431,00000112
7477,00000200
7446,00000009
7575,000003FF
7443,000000C4
2020-11-07T094933
7433,000000F9
7432,0000010C
7431,00000116
7477,00000200
7446,00000009
7575,000003FF
7443,000000C7
2020-11-07T094936
7433,000000FB
7432,0000010F
7431,0000011B
7477,00000200
7446,00000009
7575,000003FF
7443,000000C7
2020-11-07T094939
7433,000000FC
7432,00000111
7431,0000011E
7477,00000200
7446,00000009
7575,000003FF
7443,000000CA
2020-11-07T094942
7433,000000FC
7432,00000115
7431,00000121
7477,00000200
7446,00000009
7575,000003FF
7443,000000CB
2020-11-07T094945
7433,-4
7432,000000FF
7431,00000118
7477,00000125
7446,00000009
7575,000003FF
7443,000000CD
2020-11-07T094948
7433,00000101
7432,0000011B
7431,00000127
7477,00000200
7446,00000009
7575,000003FF
7443,000000CE
2020-11-07T094951
7433,00000103
7432,0000011E
7431,0000012A
7477,00000200
7446,00000009
7575,000003FF
7443,000000CF
2020-11-07T094954
7433,00000106
7432,00000121
7431,0000012B
7477,00000200
7446,00000009
7575,000003FF
7443,000000D2
2020-11-07T094956
7433,00000108
7432,00000123
7431,0000012E
7477,00000200
7446,00000009
7575,000003FF
7443,000000D2
2020-11-07T094959
7433,0000010B
7432,00000126
7431,0000012E
7477,00000200
7446,00000009
7575,000003FF
7443,000000D4
2020-11-07T095002
7433,0000010C
7432,00000129
7431,0000012B
7477,00000200
7446,00000009
7575,000003FF
7443,000000D5
2020-11-07T095005
7433,0000010C
7432,0000012B
7431,00000127
7477,00000200
7446,00000009
7575,000003FF
7443,000000D5
2020-11-07T095020
7433,0000010D
7432,-2
7431,0000012E
7477,-2
7446,-2
7575,0000011E
7443,0000000A
2020-11-07T095022
7433,00000118
7432,00000131
7431,00000122
7477,00000200
7446,0000000A
7575,000003FF
7443,000000DA
2020-11-07T095025
7433,0000011B
7432,0000012E
7431,00000124
7477,00000200
7446,0000000A
7575,000003FF
7443,000000DC
2020-11-07T095028
7433,0000011E
7432,0000012C
7431,00000126
7477,00000200
7446,0000000A
7575,000003FF
7443,000000DF
2020-11-07T095031
7433,0000011E
7432,0000012C
7431,00000126
7477,00000200
7446,0000000A
7575,000003FF
7443,000000E2
2020-11-07T095033
7433,00000121
7432,0000012C
7431,00000126
7477,00000200
7446,0000000A
7575,000003FF
7443,000000E4
2020-11-07T095036
7433,00000121
7432,0000012C
7431,00000129
7477,00000200
7446,0000000A
7575,000003FF
7443,000000E7
2020-11-07T095040
7433,-4
7432,00000121
7431,0000012C
7477,00000129
7446,0000000A
7575,000003FF
7443,000000E9
2020-11-07T095043
7433,00000121
7432,0000012C
7431,0000012A
7477,00000200
7446,0000000A
7575,000003FF
7443,000000EC
2020-11-07T095046
7433,00000121
7432,0000012C
7431,0000012B
7477,00000200
7446,0000000A
7575,000003FF
7443,000000EE
2020-11-07T095048
7433,00000121
7432,0000012E
7431,0000012B
7477,00000200
7446,0000000A
7575,000003FF
7443,000000F1
2020-11-07T095051
7433,00000123
7432,0000012E
7431,0000012B
7477,00000200
7446,0000000A
7575,000003FF
7443,000000F2
2020-11-07T095054
7433,00000124
7432,0000012E
7431,0000012B
7477,00000200
7446,0000000A
7575,000003FF
7443,000000F5
2020-11-07T095057
7433,00000124
7432,0000012E
7431,0000012B
7477,00000200
7446,0000000A
7575,000003FF
7443,000000F7
2020-11-07T095100
7433,00000124
7432,0000012E
7431,0000012B
7477,00000200
7446,0000000A
7575,000003FF
7443,000000F9
2020-11-07T095102
7433,00000124
7432,00000130
7431,0000012D
7477,00000200
7446,0000000A
7575,000003FF
7443,000000FB
2020-11-07T095105
7433,00000124
7432,00000131
7431,0000012E
7477,00000200
7446,0000000A
7575,000003FF
7443,000000FC
2020-11-07T095108
7433,00000126
7432,00000131
7431,0000012E
7477,00000200
7446,0000000A
7575,000003FF
7443,000000FE
2020-11-07T095110
7433,00000126
7432,00000131
7431,0000012E
7477,00000200
7446,0000000A
7575,000003FF
7443,000000FF
2020-11-07T095113
7433,00000126
7432,00000131
7431,00000130
7477,00000200
7446,0000000A
7575,000003FF
7443,00000101
2020-11-07T095116
7433,00000126
7432,00000131
7431,00000131
7477,00000200
7446,0000000A
7575,000003FF
7443,00000101
2020-11-07T095119
7433,00000126
7432,00000131
7431,00000131
7477,00000200
7446,0000000A
7575,000003FF
7443,00000103
2020-11-07T095121
7433,00000126
7432,00000133
7431,00000133
7477,00000200
7446,0000000A
7575,000003FF
7443,00000104
2020-11-07T095124
7433,00000127
7432,00000133
7431,00000136
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000106
2020-11-07T095127
7433,00000129
7432,00000134
7431,00000136
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000107
2020-11-07T095130
7433,00000129
7432,00000136
7431,00000136
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000107
2020-11-07T095132
7433,0000012A
7432,00000136
7431,00000139
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000108
2020-11-07T095135
7433,0000012B
7432,00000137
7431,00000139
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095138
7433,0000012B
7432,00000139
7431,00000139
7477,000001C0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095141
7433,0000012B
7432,0000013A
7431,00000135
7477,000001C0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095144
7433,0000012B
7432,0000013B
7431,0000012C
7477,000001C0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095146
7433,0000012B
7432,0000013B
7431,00000129
7477,000001C0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095149
7433,0000012B
7432,0000013B
7431,00000124
7477,000001A0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095153
7433,0000012B
7432,0000013B
7431,0000011B
7477,000001A0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095156
7433,0000012B
7432,00000139
7431,0000010D
7477,000001A0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095158
7433,0000012B
7432,00000136
7431,00000103
7477,000001A0
7446,0000000A
7575,000003FF
7443,00000107
2020-11-07T095201
7433,0000012B
7432,00000136
7431,000000FB
7477,000001A0
7446,0000000A
7575,000003FF
7443,00000107
2020-11-07T095204
7433,0000012D
7432,00000133
7431,000000F9
7477,000001C0
7446,0000000A
7575,000003FF
7443,00000107
2020-11-07T095207
7433,0000012E
7432,00000131
7431,000000F7
7477,000001C0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095209
7433,0000012E
7432,00000130
7431,000000FB
7477,000001C0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095212
7433,0000012E
7432,0000012C
7431,000000FC
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095215
7433,0000012C
7432,00000129
7431,000000FD
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095218
7433,0000012C
7432,00000125
7431,000000FB
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095220
7433,0000012C
7432,00000121
7431,000000F6
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095223
7433,0000012C
7432,0000011C
7431,000000F0
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095226
7433,0000012C
7432,00000117
7431,000000E9
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000109
2020-11-07T095229
7433,0000012C
7432,00000112
7431,000000E3
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000107
2020-11-07T095232
7433,0000012B
7432,0000010E
7431,000000DD
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000107
2020-11-07T095234
7433,00000129
7432,0000010A
7431,000000D7
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000107
2020-11-07T095237
7433,00000127
7432,00000106
7431,000000D1
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000107
2020-11-07T095240
7433,00000126
7432,00000102
7431,000000CB
7477,000001E0
7446,0000000A
7575,000003FF
7443,00000107
2020-11-07T095243
7433,00000124
7432,000000FF
7431,000000C6
